name	key	ref_name	ref_key	index	value	translation
###HEADER	version-etc	###HEADER	version-etc	0	<<00000002FEFE>>			
###HEADER	class	###HEADER	class	1	ColossalFramework.Globalization.Locale, ColossalManaged, Version=0.3.0.0, Culture=neutral, PublicKeyToken=null			
###HEADER	native-name	###HEADER	native-name	2	ENGLISH			
###HEADER	english-name	###HEADER	english-name	3	(ENGLISH)			
###HEADER	app-id	###HEADER	app-id	4	<<00000000>>			
###HEADER	index-count	###HEADER	index-count	5	[[0x10C]]			
BUILDING_NAME	3x4_Nightclub a	BUILDING_NAME	3x4_Nightclub a	0	[[0x2]]			
0	3x4_Nightclub b	BUILDING_NAME	3x4_Nightclub b	0	[[0x2]]			
0	2x2_Restaurant	BUILDING_NAME	2x2_Restaurant	0	[[0x4]]			
0	2x2_Restaurant2	BUILDING_NAME	2x2_Restaurant2	0	[[0x4]]			
0	2x2_Karaoke Bar	BUILDING_NAME	2x2_Karaoke Bar	0	[[0x3]]			
0	3x2_Bowling Alley	BUILDING_NAME	3x2_Bowling Alley	0	[[0x3]]			
0	3x4 Game Arcade	BUILDING_NAME	3x4 Game Arcade	0	[[0x3]]			
0	2x3 Game Arcade	BUILDING_NAME	2x3 Game Arcade	0	[[0x3]]			
0	2x2_Comedy Club	BUILDING_NAME	2x2_Comedy Club	0	[[0x3]]			
0	2x2_Pub	BUILDING_NAME	2x2_Pub	0	[[0x3]]			
0	1x1_cafe	BUILDING_NAME	1x1_cafe	0	[[0x3]]			
0	3x2_Gym	BUILDING_NAME	3x2_Gym	0	[[0x3]]			
0	1x1_Beauty Salon	BUILDING_NAME	1x1_Beauty Salon	0	[[0x3]]			
0	1x1_Restaurant01	BUILDING_NAME	1x1_Restaurant01	0	[[0x4]]			
0	3x2_Nightclub01	BUILDING_NAME	3x2_Nightclub01	0	[[0x4]]			
0	2x3_Night_club_a	BUILDING_NAME	2x3_Night_club_a	0	[[0x4]]			
0	2x2_Gym	BUILDING_NAME	2x2_Gym	0	[[0x3]]			
0	3x2_Cafe01	BUILDING_NAME	3x2_Cafe01	0	[[0x3]]			
0	1x1_Restaurant02	BUILDING_NAME	1x1_Restaurant02	0	[[0x4]]			
0	2x3_Nightclub01	BUILDING_NAME	2x3_Nightclub01	0	[[0x4]]			
0	2x2_Beauty Salon	BUILDING_NAME	2x2_Beauty Salon	0	[[0x3]]			
0	4x4_Tourist Hotel	BUILDING_NAME	4x4_Tourist Hotel	0	[[0x4]]			
0	4x4_Tourist Hotel2	BUILDING_NAME	4x4_Tourist Hotel2	0	[[0x4]]			
0	4x4_Tourist Hotel3	BUILDING_NAME	4x4_Tourist Hotel3	0	[[0x4]]			
0	2x1_Beach Bar2	BUILDING_NAME	2x1_Beach Bar2	0	[[0x6]]			
0	1x1_Souvenir Shop	BUILDING_NAME	1x1_Souvenir Shop	0	[[0x3]]			
0	4x3_Beach Hotel	BUILDING_NAME	4x3_Beach Hotel	0	[[0x3]]			
0	4x3_Beach Hotel2	BUILDING_NAME	4x3_Beach Hotel2	0	[[0x3]]			
0	4x3_Beach Hotel3	BUILDING_NAME	4x3_Beach Hotel3	0	[[0x3]]			
0	2x2_Beach restaurant	BUILDING_NAME	2x2_Beach restaurant	0	[[0x3]]			
0	2x2_Beach Restaurant2	BUILDING_NAME	2x2_Beach Restaurant2	0	[[0x3]]			
0	2x2_PrivatePool	BUILDING_NAME	2x2_PrivatePool	0	[[0x3]]			
0	2x2_Hotel01	BUILDING_NAME	2x2_Hotel01	0	[[0x4]]			
0	3x2_Hotel01	BUILDING_NAME	3x2_Hotel01	0	[[0x4]]			
0	1x1_Hotel01	BUILDING_NAME	1x1_Hotel01	0	[[0x4]]			
0	1x1_beach restaurant2	BUILDING_NAME	1x1_beach restaurant2	0	[[0x3]]			
0	3x2_Hotel02	BUILDING_NAME	3x2_Hotel02	0	[[0x4]]			
0	1x1_terrace01	BUILDING_NAME	1x1_terrace01	0	[[0x6]]			
0	1x1_terrace02	BUILDING_NAME	1x1_terrace02	0	[[0x6]]			
0	2x2_terrace01	BUILDING_NAME	2x2_terrace01	0	[[0x6]]			
0	2x2_terrace02	BUILDING_NAME	2x2_terrace02	0	[[0x6]]			
0	2x2_Souvenir Shop	BUILDING_NAME	2x2_Souvenir Shop	0	[[0x3]]			
0	2x2_Beach Bar2	BUILDING_NAME	2x2_Beach Bar2	0	[[0x6]]			
0	1x1_Winter_Cafe	BUILDING_NAME	1x1_Winter_Cafe	0	[[0x4]]			
0	2x2_Winter_Cafe	BUILDING_NAME	2x2_Winter_Cafe	0	[[0x4]]			
0	1x1_terrace_winter01	BUILDING_NAME	1x1_terrace_winter01	0	[[0x3]]			
0	1x1_terrace_winter02	BUILDING_NAME	1x1_terrace_winter02	0	[[0x4]]			
0	2x2_terrace_winter01	BUILDING_NAME	2x2_terrace_winter01	0	[[0x4]]			
0	2x2_terrace_winter02	BUILDING_NAME	2x2_terrace_winter02	0	[[0x4]]			
0	2x2_Winter_PrivatePool	BUILDING_NAME	2x2_Winter_PrivatePool	0	[[0x4]]			
0	2x3_winter_nightclub_01	BUILDING_NAME	2x3_winter_nightclub_01	0	[[0x4]]			
0	2x3_winter_nightclub_02	BUILDING_NAME	2x3_winter_nightclub_02	0	[[0x4]]			
0	3x4_winter_nightclub_01	BUILDING_NAME	3x4_winter_nightclub_01	0	[[0x4]]			
0	4x3_winter_hotel01	BUILDING_NAME	4x3_winter_hotel01	0	[[0x4]]			
0	3x2_Beach restaurant2	BUILDING_NAME	3x2_Beach restaurant2	0	[[0x3]]			
0	Farming 4x4 Farm	BUILDING_NAME	Farming 4x4 Farm	0	[[0x2]]			
0	Farming 4x4 Farm 2	BUILDING_NAME	Farming 4x4 Farm 2	0	[[0x2]]			
0	Farming 4x4 Farm 3	BUILDING_NAME	Farming 4x4 Farm 3	0	[[0x2]]			
0	L3 3x2 Shop01	BUILDING_NAME	L3 3x2 Shop01	0	[[0x1]]			
0	L3 2x2 Shop02	BUILDING_NAME	L3 2x2 Shop02	0	[[0x1]]			
0	L3 3x3 Shop06	BUILDING_NAME	L3 3x3 Shop06	0	[[0x1]]			
0	L3 1x1 Shop	BUILDING_NAME	L3 1x1 Shop	0	[[0x1]]			
0	L2 2x3 Shop03	BUILDING_NAME	L2 2x3 Shop03	0	[[0x1]]			
0	L1 1x1 Shop	BUILDING_NAME	L1 1x1 Shop	0	[[0x1]]			
0	H1 4x3 Shop02	BUILDING_NAME	H1 4x3 Shop02	0	[[0x1]]			
0	H1 4x3 Shop01	BUILDING_NAME	H1 4x3 Shop01	0	[[0x1]]			
0	H2 1x1 Shop	BUILDING_NAME	H2 1x1 Shop	0	[[0x1]]			
0	L1 3x2 Shop01	BUILDING_NAME	L1 3x2 Shop01	0	[[0x1]]			
0	L1 4x3 Shop02a	BUILDING_NAME	L1 4x3 Shop02a	0	[[0x1]]			
CHIRP_FIRST_PRISON		CHIRP_FIRST_PRISON		0	[[0x1]]			
CHIRP_FIRST_TAXIDEPOT		CHIRP_FIRST_TAXIDEPOT		0	[[0x1]]			
CHIRP_FIRST_BUSTATION		CHIRP_FIRST_BUSTATION		0	[[0x1]]			
CHIRP_FIRST_LARGEAIRPORT		CHIRP_FIRST_LARGEAIRPORT		0	[[0x1]]			
CHIRP_FIRST_CARGOHUB		CHIRP_FIRST_CARGOHUB		0	[[0x1]]			
CHIRP_FIRST_STABLE		CHIRP_FIRST_STABLE		0	[[0x1]]			
CHIRP_POLICY	Open247	CHIRP_POLICY	Open247	0	[[0x2]]			
76	DontTaxLeisure	CHIRP_POLICY	DontTaxLeisure	0	[[0x2]]			
76	NoLoudNoises	CHIRP_POLICY	NoLoudNoises	0	[[0x2]]			
76	SchoolsOut	CHIRP_POLICY	SchoolsOut	0	[[0x2]]			
76	OldTown	CHIRP_POLICY	OldTown	0	[[0x2]]			
76	Tourist	CHIRP_POLICY	Tourist	0	[[0x2]]			
76	Leisure	CHIRP_POLICY	Leisure	0	[[0x2]]			
76	BikeBan	CHIRP_POLICY	BikeBan	0	[[0x2]]			
76	EncourageBiking	CHIRP_POLICY	EncourageBiking	0	[[0x2]]			
76	DoubleSentences	CHIRP_POLICY	DoubleSentences	0	[[0x2]]			
76	StuddedTires	CHIRP_POLICY	StuddedTires	0	[[0x5]]			
76	AntiSlip	CHIRP_POLICY	AntiSlip	0	[[0x4]]			
76	ExtraInsulation	CHIRP_POLICY	ExtraInsulation	0	[[0x5]]			
76	NoElectricity	CHIRP_POLICY	NoElectricity	0	[[0x5]]			
76	OnlyElectricity	CHIRP_POLICY	OnlyElectricity	0	[[0x5]]			
76	SubsidizedYouth	CHIRP_POLICY	SubsidizedYouth	0	[[0x8]]			
76	ComeOneComeAll	CHIRP_POLICY	ComeOneComeAll	0	[[0x8]]			
76	MatchSecurity	CHIRP_POLICY	MatchSecurity	0	[[0x8]]			
76	Forest	CHIRP_POLICY	Forest	0	[[0x2]]			
76	Farming	CHIRP_POLICY	Farming	0	[[0x2]]			
76	Oil	CHIRP_POLICY	Oil	0	[[0x2]]			
76	Ore	CHIRP_POLICY	Ore	0	[[0x2]]			
76	PowerSaving	CHIRP_POLICY	PowerSaving	0	[[0x2]]			
76	WaterSaving	CHIRP_POLICY	WaterSaving	0	[[0x2]]			
76	SmokeDetectors	CHIRP_POLICY	SmokeDetectors	0	[[0x2]]			
76	RecreationBoost	CHIRP_POLICY	RecreationBoost	0	[[0x2]]			
